geographicAreaM49,Geographic Area,measuredItemCPC,Item,measuredElement,Element,timePointYears,Year,Value,flagObservationStatus,flagMethod
440,Lithuania(1992-),02123,Goats,5315,Slaughtered/Prod Animals [head],2013,2013,14010,,-
440,Lithuania(1992-),02123,Goats,5315,Slaughtered/Prod Animals [head],2012,2012,14675,,-
440,Lithuania(1992-),02131,Horses,5315,Slaughtered/Prod Animals [head],2013,2013,1006,,-
440,Lithuania(1992-),02131,Horses,5315,Slaughtered/Prod Animals [head],2012,2012,1887,,-
440,Lithuania(1992-),02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2013,2013,1057834,,-
440,Lithuania(1992-),02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2012,2012,954382,,-
440,Lithuania(1992-),02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2013,2013,48753,,-
440,Lithuania(1992-),02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2012,2012,45611,,-
440,Lithuania(1992-),02152,Turkeys,5316,Slaughtered/Prod Animals [1000 head],2013,2013,543,,-
440,Lithuania(1992-),02152,Turkeys,5316,Slaughtered/Prod Animals [1000 head],2012,2012,530,,-
440,Lithuania(1992-),02153,Geese,5316,Slaughtered/Prod Animals [1000 head],2013,2013,20,,-
440,Lithuania(1992-),02153,Geese,5316,Slaughtered/Prod Animals [1000 head],2012,2012,71,,-
440,Lithuania(1992-),02154,Ducks,5316,Slaughtered/Prod Animals [1000 head],2013,2013,32,,-
440,Lithuania(1992-),02154,Ducks,5316,Slaughtered/Prod Animals [1000 head],2012,2012,114,,-
440,Lithuania(1992-),02191,Rabbits and hares,5316,Slaughtered/Prod Animals [1000 head],2013,2013,30,,-
440,Lithuania(1992-),02191,Rabbits and hares,5316,Slaughtered/Prod Animals [1000 head],2012,2012,30,,-
440,Lithuania(1992-),02951.01,Raw hides and skins of cattle,5320,Slaughtered/Prod Animals [head],2013,2013,162212,,c
440,Lithuania(1992-),02951.01,Raw hides and skins of cattle,5320,Slaughtered/Prod Animals [head],2012,2012,175995,,c
440,Lithuania(1992-),02953,Raw hides and skins of sheep or lambs,5320,Slaughtered/Prod Animals [head],2013,2013,29144,,c
440,Lithuania(1992-),02953,Raw hides and skins of sheep or lambs,5320,Slaughtered/Prod Animals [head],2012,2012,26763,,c
440,Lithuania(1992-),02955.02,Rabbit skins,5321,Slaughtered/Prod Animals [1000 head],2013,2013,30,,c
440,Lithuania(1992-),02955.02,Rabbit skins,5321,Slaughtered/Prod Animals [1000 head],2012,2012,30,,c
440,Lithuania(1992-),21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,169574,,q
440,Lithuania(1992-),21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,162212,,q
440,Lithuania(1992-),21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,175995,,q
440,Lithuania(1992-),21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,1035300,,q
440,Lithuania(1992-),21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,1057834,,q
440,Lithuania(1992-),21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,954382,,q
440,Lithuania(1992-),21114,"Meat of rabbits and hares, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2014,2014,68,,q
440,Lithuania(1992-),21114,"Meat of rabbits and hares, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2013,2013,30,,q
440,Lithuania(1992-),21114,"Meat of rabbits and hares, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2012,2012,30,,q
440,Lithuania(1992-),21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,33400,,q
440,Lithuania(1992-),21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,29144,,q
440,Lithuania(1992-),21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,26763,,q
440,Lithuania(1992-),21116,"Meat of goat, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,12924,,q
440,Lithuania(1992-),21116,"Meat of goat, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,14010,,q
440,Lithuania(1992-),21116,"Meat of goat, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,14675,,q
440,Lithuania(1992-),21118.01,Horse meat (fresh),5320,Slaughtered/Prod Animals [head],2014,2014,1529,,q
440,Lithuania(1992-),21118.01,Horse meat (fresh),5320,Slaughtered/Prod Animals [head],2013,2013,1006,,q
440,Lithuania(1992-),21118.01,Horse meat (fresh),5320,Slaughtered/Prod Animals [head],2012,2012,1887,,q
440,Lithuania(1992-),21121,"Meat of chickens, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2014,2014,51824,,q
440,Lithuania(1992-),21121,"Meat of chickens, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2013,2013,48753,,q
440,Lithuania(1992-),21121,"Meat of chickens, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2012,2012,45611,,q
440,Lithuania(1992-),21122,"Meat of ducks, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2014,2014,50.6,,q
440,Lithuania(1992-),21122,"Meat of ducks, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2013,2013,32,,q
440,Lithuania(1992-),21122,"Meat of ducks, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2012,2012,114,,q
440,Lithuania(1992-),21123,"Meat of geese, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2014,2014,31,,q
440,Lithuania(1992-),21123,"Meat of geese, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2013,2013,20,,q
440,Lithuania(1992-),21123,"Meat of geese, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2012,2012,71,,q
440,Lithuania(1992-),21124,"Meat of turkeys, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2014,2014,568.3,,q
440,Lithuania(1992-),21124,"Meat of turkeys, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2013,2013,543,,q
440,Lithuania(1992-),21124,"Meat of turkeys, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2012,2012,530,,q
440,Lithuania(1992-),21151,"Edible offal of cattle, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,162212,,c
440,Lithuania(1992-),21151,"Edible offal of cattle, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,175995,,c
440,Lithuania(1992-),21153,"Edible offal of pigs, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,1057834,,c
440,Lithuania(1992-),21153,"Edible offal of pigs, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,954382,,c
440,Lithuania(1992-),21155,"Edible offal of sheep, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,29144,,c
440,Lithuania(1992-),21155,"Edible offal of sheep, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,26763,,c
440,Lithuania(1992-),21156,"Edible offal of goat, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,14010,,c
440,Lithuania(1992-),21156,"Edible offal of goat, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,14675,,c
440,Lithuania(1992-),21160.01,"Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen",5321,Slaughtered/Prod Animals [1000 head],2013,2013,48753,,c
440,Lithuania(1992-),21160.01,"Edible offals and liver of chickens and guinea fowl, fresh, chilled or frozen",5321,Slaughtered/Prod Animals [1000 head],2012,2012,45611,,c
440,Lithuania(1992-),21511.01,Fat of pigs,5320,Slaughtered/Prod Animals [head],2013,2013,1057834,,c
440,Lithuania(1992-),21511.01,Fat of pigs,5320,Slaughtered/Prod Animals [head],2012,2012,954382,,c
440,Lithuania(1992-),21512,"Cattle fat, unrendered",5320,Slaughtered/Prod Animals [head],2013,2013,162212,,c
440,Lithuania(1992-),21512,"Cattle fat, unrendered",5320,Slaughtered/Prod Animals [head],2012,2012,175995,,c
440,Lithuania(1992-),21514,"Sheep fat, unrendered",5320,Slaughtered/Prod Animals [head],2013,2013,29144,,c
440,Lithuania(1992-),21514,"Sheep fat, unrendered",5320,Slaughtered/Prod Animals [head],2012,2012,26763,,c
442,Luxembourg,02111,Cattle,5315,Slaughtered/Prod Animals [head],2014,2014,24015,,q
442,Luxembourg,02111,Cattle,5315,Slaughtered/Prod Animals [head],2013,2013,22680,,-
442,Luxembourg,02111,Cattle,5315,Slaughtered/Prod Animals [head],2012,2012,23973,,-
442,Luxembourg,02122,Sheep,5315,Slaughtered/Prod Animals [head],2014,2014,2527,,q
442,Luxembourg,02122,Sheep,5315,Slaughtered/Prod Animals [head],2013,2013,2583,,-
442,Luxembourg,02122,Sheep,5315,Slaughtered/Prod Animals [head],2012,2012,2610,,-
442,Luxembourg,02123,Goats,5315,Slaughtered/Prod Animals [head],2014,2014,419,,q
442,Luxembourg,02123,Goats,5315,Slaughtered/Prod Animals [head],2013,2013,234,,-
442,Luxembourg,02123,Goats,5315,Slaughtered/Prod Animals [head],2012,2012,413,,-
442,Luxembourg,02131,Horses,5315,Slaughtered/Prod Animals [head],2014,2014,15,,q
442,Luxembourg,02131,Horses,5315,Slaughtered/Prod Animals [head],2013,2013,52,,-
442,Luxembourg,02131,Horses,5315,Slaughtered/Prod Animals [head],2012,2012,57,,-
442,Luxembourg,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2014,2014,164155,,q
442,Luxembourg,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2013,2013,155021,,-
442,Luxembourg,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2012,2012,145838,,-
442,Luxembourg,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2014,2014,178,,q
442,Luxembourg,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2013,2013,175.066,,-
442,Luxembourg,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2012,2012,172.655,,-
442,Luxembourg,02951.01,Raw hides and skins of cattle,5320,Slaughtered/Prod Animals [head],2013,2013,22680,,c
442,Luxembourg,02951.01,Raw hides and skins of cattle,5320,Slaughtered/Prod Animals [head],2012,2012,23973,,c
442,Luxembourg,02952.01,"Horse hides, fresh",5320,Slaughtered/Prod Animals [head],2013,2013,52,,c
442,Luxembourg,02952.01,"Horse hides, fresh",5320,Slaughtered/Prod Animals [head],2012,2012,57,,c
442,Luxembourg,02953,Raw hides and skins of sheep or lambs,5320,Slaughtered/Prod Animals [head],2013,2013,2583,,c
442,Luxembourg,02953,Raw hides and skins of sheep or lambs,5320,Slaughtered/Prod Animals [head],2012,2012,2610,,c
442,Luxembourg,02954,Raw hides and skins of goats or kids,5320,Slaughtered/Prod Animals [head],2014,2014,0,M,-
442,Luxembourg,02954,Raw hides and skins of goats or kids,5320,Slaughtered/Prod Animals [head],2013,2013,234,,c
442,Luxembourg,02954,Raw hides and skins of goats or kids,5320,Slaughtered/Prod Animals [head],2012,2012,413,,c
442,Luxembourg,21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,24015,,q
442,Luxembourg,21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,22680,,q
442,Luxembourg,21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,23973,,q
442,Luxembourg,21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,164155,,q
442,Luxembourg,21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,155021,,q
442,Luxembourg,21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,145838,,q
442,Luxembourg,21114,"Meat of rabbits and hares, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2014,2014,18.175,,q
442,Luxembourg,21114,"Meat of rabbits and hares, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2013,2013,18.3,,q
442,Luxembourg,21114,"Meat of rabbits and hares, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2012,2012,17.625,,q
442,Luxembourg,21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,2527,,q
442,Luxembourg,21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,2583,,q
442,Luxembourg,21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,2610,,q
442,Luxembourg,21116,"Meat of goat, fresh or chilled",5320,Slaughtered/Prod Animals [head],2014,2014,419,,q
442,Luxembourg,21116,"Meat of goat, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,234,,q
442,Luxembourg,21116,"Meat of goat, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,413,,q
442,Luxembourg,21118.01,Horse meat (fresh),5320,Slaughtered/Prod Animals [head],2014,2014,15,,q
442,Luxembourg,21118.01,Horse meat (fresh),5320,Slaughtered/Prod Animals [head],2013,2013,52,,q
442,Luxembourg,21118.01,Horse meat (fresh),5320,Slaughtered/Prod Animals [head],2012,2012,57,,q
442,Luxembourg,21121,"Meat of chickens, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2014,2014,177.704,,q
442,Luxembourg,21121,"Meat of chickens, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2013,2013,175.066,,q
442,Luxembourg,21121,"Meat of chickens, fresh or chilled",5321,Slaughtered/Prod Animals [1000 head],2012,2012,172.655,,q
442,Luxembourg,21151,"Edible offal of cattle, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,22680,,c
442,Luxembourg,21151,"Edible offal of cattle, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,23973,,c
442,Luxembourg,21153,"Edible offal of pigs, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,155021,,c
442,Luxembourg,21153,"Edible offal of pigs, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,145838,,c
442,Luxembourg,21155,"Edible offal of sheep, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,2583,,c
442,Luxembourg,21155,"Edible offal of sheep, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,2610,,c
442,Luxembourg,21156,"Edible offal of goat, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2014,2014,0,M,-
442,Luxembourg,21156,"Edible offal of goat, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,234,,c
442,Luxembourg,21156,"Edible offal of goat, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,413,,c
442,Luxembourg,21159.01,"Edible offals of horses and other equines,  fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,52,,c
442,Luxembourg,21159.01,"Edible offals of horses and other equines,  fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,57,,c
442,Luxembourg,21511.01,Fat of pigs,5320,Slaughtered/Prod Animals [head],2013,2013,155021,,c
442,Luxembourg,21511.01,Fat of pigs,5320,Slaughtered/Prod Animals [head],2012,2012,145838,,c
442,Luxembourg,21512,"Cattle fat, unrendered",5320,Slaughtered/Prod Animals [head],2013,2013,22680,,c
442,Luxembourg,21512,"Cattle fat, unrendered",5320,Slaughtered/Prod Animals [head],2012,2012,23973,,c
442,Luxembourg,21514,"Sheep fat, unrendered",5320,Slaughtered/Prod Animals [head],2013,2013,2583,,c
442,Luxembourg,21514,"Sheep fat, unrendered",5320,Slaughtered/Prod Animals [head],2012,2012,2610,,c
442,Luxembourg,21515,"Goat fat, unrendered",5320,Slaughtered/Prod Animals [head],2014,2014,0,M,-
442,Luxembourg,21515,"Goat fat, unrendered",5320,Slaughtered/Prod Animals [head],2013,2013,234,,c
442,Luxembourg,21515,"Goat fat, unrendered",5320,Slaughtered/Prod Animals [head],2012,2012,413,,c
450,Madagascar,02111,Cattle,5315,Slaughtered/Prod Animals [head],2014,2014,1351000,E,f
450,Madagascar,02111,Cattle,5315,Slaughtered/Prod Animals [head],2013,2013,1350000,E,f
450,Madagascar,02111,Cattle,5315,Slaughtered/Prod Animals [head],2012,2012,1350000,E,f
450,Madagascar,02122,Sheep,5315,Slaughtered/Prod Animals [head],2014,2014,270000,E,f
450,Madagascar,02122,Sheep,5315,Slaughtered/Prod Animals [head],2013,2013,269000,E,f
450,Madagascar,02122,Sheep,5315,Slaughtered/Prod Animals [head],2012,2012,269000,E,f
450,Madagascar,02123,Goats,5315,Slaughtered/Prod Animals [head],2013,2013,652000,E,f
450,Madagascar,02123,Goats,5315,Slaughtered/Prod Animals [head],2012,2012,652000,E,f
450,Madagascar,02131,Horses,5315,Slaughtered/Prod Animals [head],2013,2013,35,E,f
450,Madagascar,02131,Horses,5315,Slaughtered/Prod Animals [head],2012,2012,36,E,f
450,Madagascar,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2014,2014,835000,E,f
450,Madagascar,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2013,2013,835000,E,f
450,Madagascar,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2012,2012,835000,E,f
450,Madagascar,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2014,2014,48100,E,f
450,Madagascar,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2013,2013,48000,E,f
450,Madagascar,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2012,2012,48000,E,f
450,Madagascar,02152,Turkeys,5316,Slaughtered/Prod Animals [1000 head],2013,2013,3070,E,f
450,Madagascar,02152,Turkeys,5316,Slaughtered/Prod Animals [1000 head],2012,2012,3140,E,f
450,Madagascar,02153,Geese,5316,Slaughtered/Prod Animals [1000 head],2013,2013,4210,E,f
450,Madagascar,02153,Geese,5316,Slaughtered/Prod Animals [1000 head],2012,2012,4220,E,f
450,Madagascar,02154,Ducks,5316,Slaughtered/Prod Animals [1000 head],2013,2013,5900,E,f
450,Madagascar,02154,Ducks,5316,Slaughtered/Prod Animals [1000 head],2012,2012,6000,E,f
450,Madagascar,02191,Rabbits and hares,5316,Slaughtered/Prod Animals [1000 head],2013,2013,575,E,f
450,Madagascar,02191,Rabbits and hares,5316,Slaughtered/Prod Animals [1000 head],2012,2012,600,E,f
454,Malawi,02111,Cattle,5315,Slaughtered/Prod Animals [head],2013,2013,342006,,-
454,Malawi,02111,Cattle,5315,Slaughtered/Prod Animals [head],2012,2012,323044,,-
454,Malawi,02122,Sheep,5315,Slaughtered/Prod Animals [head],2013,2013,110979,,-
454,Malawi,02122,Sheep,5315,Slaughtered/Prod Animals [head],2012,2012,103174,,-
454,Malawi,02123,Goats,5315,Slaughtered/Prod Animals [head],2013,2013,3419788,,-
454,Malawi,02123,Goats,5315,Slaughtered/Prod Animals [head],2012,2012,3165057,,-
454,Malawi,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2013,2013,3685582,,-
454,Malawi,02140,Swine / pigs,5315,Slaughtered/Prod Animals [head],2012,2012,3215100,,-
454,Malawi,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2013,2013,28500,E,f
454,Malawi,02151,Chickens,5316,Slaughtered/Prod Animals [1000 head],2012,2012,28200,E,f
454,Malawi,02951.01,Raw hides and skins of cattle,5320,Slaughtered/Prod Animals [head],2013,2013,342006,,c
454,Malawi,02951.01,Raw hides and skins of cattle,5320,Slaughtered/Prod Animals [head],2012,2012,323044,,c
454,Malawi,02953,Raw hides and skins of sheep or lambs,5320,Slaughtered/Prod Animals [head],2013,2013,110979,,c
454,Malawi,02953,Raw hides and skins of sheep or lambs,5320,Slaughtered/Prod Animals [head],2012,2012,103174,,c
454,Malawi,02954,Raw hides and skins of goats or kids,5320,Slaughtered/Prod Animals [head],2013,2013,3419788,,c
454,Malawi,02954,Raw hides and skins of goats or kids,5320,Slaughtered/Prod Animals [head],2012,2012,3165057,,c
454,Malawi,21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,342006,,c
454,Malawi,21111.01,"Meat of cattle, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,323044,,c
454,Malawi,21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,3685582,,c
454,Malawi,21113.01,"Meat of pig, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,3215100,,c
454,Malawi,21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,110979,,c
454,Malawi,21115,"Meat of sheep, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,103174,,c
454,Malawi,21116,"Meat of goat, fresh or chilled",5320,Slaughtered/Prod Animals [head],2013,2013,3419788,,c
454,Malawi,21116,"Meat of goat, fresh or chilled",5320,Slaughtered/Prod Animals [head],2012,2012,3165057,,c
454,Malawi,21151,"Edible offal of cattle, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,342006,,c
454,Malawi,21151,"Edible offal of cattle, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,323044,,c
454,Malawi,21153,"Edible offal of pigs, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,3685582,,c
454,Malawi,21153,"Edible offal of pigs, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2012,2012,3215100,,c
454,Malawi,21155,"Edible offal of sheep, fresh, chilled or frozen",5320,Slaughtered/Prod Animals [head],2013,2013,110979,,c
